Image,Expert01,Expert02
qc_127_S_0259_20070329_redskull_bison,,Fail
qc_127_S_0259_20080327_redskull_bison,,Fail
qc_127_S_0259_20090326_redskull_bison,,Fail
qc_127_S_0259_20100319_redskull_bison,,Fail
qc_127_S_0260_20060323_redskull_bison,,Pass
qc_127_S_0260_20060501_redskull_bison,,Pass
qc_127_S_0260_20080513_redskull_bison,,Pass
qc_127_S_0260_20100428_redskull_bison,,Pass
qc_127_S_0393_20060412_redskull_bison,,Fail
qc_127_S_0393_20060524_redskull_bison,,Fail
qc_127_S_0394_20060517_redskull_bison,,Fail
qc_127_S_0394_20070104_redskull_bison,,Fail
qc_127_S_0394_20070628_redskull_bison,,Fail
qc_127_S_0394_20080109_redskull_bison,,Fail
qc_127_S_0394_20080627_redskull_bison,,Fail
qc_127_S_0394_20090611_redskull_bison,,Fail
qc_127_S_0397_20060515_redskull_bison,,Fail
qc_127_S_0397_20060606_redskull_bison,Fail,Fail
qc_127_S_0431_20060517_redskull_bison,,Pass
qc_127_S_0431_20070104_redskull_bison,,Pass
qc_127_S_0431_20070628_redskull_bison,Pass,Pass
qc_127_S_0431_20080627_redskull_bison,,Pass
qc_127_S_0622_20060613_redskull_bison,,Fail
qc_127_S_0622_20060629_redskull_bison,,Fail
qc_127_S_0622_20080625_redskull_bison,,Pass
qc_127_S_0622_20090630_redskull_bison,,Fail
qc_127_S_0622_20100709_redskull_bison,,Fail
qc_127_S_0684_20060713_redskull_bison,,Fail
qc_127_S_0684_20070219_redskull_bison,,Fail
qc_127_S_0684_20070820_redskull_bison,,Fail
qc_127_S_0754_20060905_redskull_bison,,Pass
qc_127_S_0754_20070313_redskull_bison,,Pass
qc_127_S_0754_20071005_redskull_bison,,Pass
qc_127_S_0754_20081003_redskull_bison,,Pass
qc_127_S_0844_20061009_redskull_bison,,Pass
qc_127_S_0844_20061109_redskull_bison,Pass,Pass
qc_127_S_0844_20070516_redskull_bison,,Pass
qc_127_S_0844_20071026_redskull_bison,,Pass
qc_127_S_0925_20061030_redskull_bison,,Pass
qc_127_S_0925_20070521_redskull_bison,,Pass
qc_127_S_0925_20071126_redskull_bison,,Pass
qc_127_S_0925_20080606_redskull_bison,Pass,Pass
qc_127_S_0925_20081121_redskull_bison,,Fail
qc_127_S_0925_20091104_redskull_bison,,Pass
qc_127_S_0925_20101110_redskull_bison,,Pass
qc_127_S_1032_20061108_redskull_bison,,Pass
qc_127_S_1032_20070619_redskull_bison,,Pass
qc_127_S_1032_20071221_redskull_bison,,Pass
qc_127_S_1032_20080610_redskull_bison,,Pass
qc_127_S_1032_20081223_redskull_bison,,Pass
qc_127_S_1032_20091214_redskull_bison,,Pass
qc_127_S_1032_20101213_redskull_bison,,Pass
qc_127_S_1140_20061214_redskull_bison,,Fail
qc_127_S_1140_20070705_redskull_bison,,Fail
qc_127_S_1140_20080114_redskull_bison,,Fail
qc_127_S_1140_20080708_redskull_bison,,Fail
qc_127_S_1140_20090115_redskull_bison,,Fail
qc_127_S_1140_20100112_redskull_bison,,Fail
qc_127_S_1210_20070206_redskull_bison,,Fail
qc_127_S_1382_20070316_redskull_bison,,Fail
qc_127_S_1382_20071019_redskull_bison,,Fail
qc_127_S_1382_20080424_redskull_bison,,Fail
qc_127_S_1382_20090422_redskull_bison,,Fail
qc_127_S_1419_20070723_redskull_bison,,Fail
qc_127_S_1419_20080305_redskull_bison,,Pass
qc_127_S_1419_20080822_redskull_bison,,Pass
qc_127_S_1419_20090303_redskull_bison,,Pass
qc_127_S_1419_20090819_redskull_bison,,Pass
qc_127_S_1419_20100817_redskull_bison,,Pass
qc_127_S_1427_20070820_redskull_bison,,Pass
qc_127_S_1427_20080219_redskull_bison,,Pass
qc_127_S_1427_20080902_redskull_bison,,Pass
qc_127_S_1427_20090312_redskull_bison,,Pass
qc_127_S_1427_20090826_redskull_bison,,Pass
qc_127_S_1427_20100819_redskull_bison,,Pass
qc_128_S_0135_20060126_redskull_bison,,Fail
qc_128_S_0135_20060921_redskull_bison,,Fail
qc_128_S_0138_20060125_redskull_bison,,Fail
qc_128_S_0138_20060831_redskull_bison,,Fail
qc_128_S_0167_20060216_redskull_bison,,Fail
qc_128_S_0167_20060915_redskull_bison,,Fail
qc_128_S_0188_20060206_redskull_bison,,Fail
qc_128_S_0188_20060908_redskull_bison,,Fail
qc_128_S_0200_20060213_redskull_bison,,Fail
qc_128_S_0200_20060914_redskull_bison,,Fail
qc_128_S_0205_20060210_redskull_bison,,Fail
qc_128_S_0205_20060911_redskull_bison,,Fail
qc_128_S_0216_20060214_redskull_bison,,Fail
qc_128_S_0216_20060912_redskull_bison,,Pass
qc_128_S_0225_20060215_redskull_bison,,Pass
qc_128_S_0225_20060920_redskull_bison,,Pass
qc_128_S_0227_20060302_redskull_bison,,Fail
qc_128_S_0227_20061019_redskull_bison,,Fail
qc_128_S_0229_20060308_redskull_bison,,Fail
qc_128_S_0229_20061017_redskull_bison,,Fail
qc_128_S_0230_20060308_redskull_bison,,Pass
qc_128_S_0230_20061017_redskull_bison,,Pass
qc_128_S_0245_20060321_redskull_bison,,Fail
qc_128_S_0245_20061010_redskull_bison,,Fail
qc_128_S_0258_20060406_redskull_bison,,Fail
qc_128_S_0258_20061020_redskull_bison,,Fail
qc_128_S_0266_20060322_redskull_bison,,Fail
qc_128_S_0266_20061003_redskull_bison,,Fail
qc_128_S_0272_20060322_redskull_bison,,Pass
qc_128_S_0272_20061012_redskull_bison,,Pass
qc_128_S_0310_20060324_redskull_bison,,Pass
qc_128_S_0310_20061030_redskull_bison,,Pass
qc_128_S_0500_20060515_redskull_bison,,Pass
qc_128_S_0500_20061115_redskull_bison,,Pass
qc_128_S_0517_20060526_redskull_bison,,Pass
qc_128_S_0517_20061214_redskull_bison,,Pass
qc_128_S_0522_20060519_redskull_bison,,Fail
qc_128_S_0522_20061215_redskull_bison,,Fail
qc_128_S_0528_20060517_redskull_bison,,Pass
qc_128_S_0528_20061130_redskull_bison,,Pass
qc_128_S_0545_20060524_redskull_bison,,Pass
qc_128_S_0545_20061213_redskull_bison,,Pass
qc_128_S_0608_20060601_redskull_bison,,Pass
qc_128_S_0608_20061212_redskull_bison,,Pass
qc_128_S_0611_20060608_redskull_bison,,Fail
qc_128_S_0611_20070125_redskull_bison,,Pass
qc_128_S_0701_20060714_redskull_bison,,Fail
qc_128_S_0715_20060718_redskull_bison,,Fail
qc_128_S_0740_20060731_redskull_bison,,Pass
qc_128_S_0770_20060728_redskull_bison,,Pass
qc_128_S_0805_20060906_redskull_bison,,Fail
qc_128_S_0863_20060925_redskull_bison,,Fail
qc_128_S_0947_20061006_redskull_bison,,Fail
qc_128_S_1043_20061115_redskull_bison,,Pass
qc_128_S_1088_20061207_redskull_bison,,Fail
qc_128_S_1088_20070118_redskull_bison,,Fail
qc_128_S_1088_20070718_redskull_bison,,Fail
qc_128_S_1088_20080204_redskull_bison,Fail,Fail
qc_128_S_1088_20091026_redskull_bison,,Fail
qc_128_S_1148_20061218_redskull_bison,,Fail
qc_128_S_1148_20070116_redskull_bison,Fail,Fail
qc_128_S_1148_20070716_redskull_bison,Fail,Fail
qc_128_S_1148_20080117_redskull_bison,,Fail
qc_128_S_1148_20090924_redskull_bison,,Fail
qc_128_S_1242_20070214_redskull_bison,,Pass
qc_128_S_1242_20080321_redskull_bison,Pass,Pass
qc_128_S_2002_20100617_redskull_bison,Pass,Pass
qc_128_S_2002_20100907_redskull_bison,Pass,Pass
qc_128_S_2002_20101213_redskull_bison,Pass,Pass
qc_128_S_2002_20110321_redskull_bison,Pass,Pass
qc_128_S_2002_20120613_redskull_bison,Fail,Pass
qc_128_S_2003_20100701_redskull_bison,Pass,Pass
qc_128_S_2011_20100713_redskull_bison,Fail,Fail
qc_128_S_2036_20100817_redskull_bison,,Pass
qc_128_S_2036_20101202_redskull_bison,Pass,Pass
qc_128_S_2036_20110317_redskull_bison,,Pass
qc_128_S_2036_20111027_redskull_bison,Pass,Pass
qc_128_S_2036_20121006_redskull_bison,,Pass
qc_128_S_2045_20100826_redskull_bison,,Pass
qc_128_S_2045_20101130_redskull_bison,Pass,Pass
qc_128_S_2045_20110321_redskull_bison,Pass,Pass
qc_128_S_2045_20111025_redskull_bison,,Fail
qc_128_S_2045_20121018_redskull_bison,,Pass
qc_128_S_2057_20100902_redskull_bison,Fail,Fail
qc_128_S_2057_20101216_redskull_bison,Fail,Fail
qc_128_S_2123_20101021_redskull_bison,,Pass
qc_128_S_2123_20110505_redskull_bison,Pass,Pass
qc_128_S_2123_20111101_redskull_bison,,Fail
qc_128_S_2123_20121106_redskull_bison,Fail,Fail
qc_128_S_2130_20101102_redskull_bison,,Fail
qc_128_S_2130_20120118_redskull_bison,,Fail
qc_128_S_2130_20130123_redskull_bison,Fail,Fail
qc_128_S_2151_20101116_redskull_bison,Pass,Pass
qc_128_S_2151_20130205_redskull_bison,,Pass
qc_128_S_2220_20101214_redskull_bison,,Fail
qc_128_S_2220_20110314_redskull_bison,Fail,Fail
qc_128_S_2220_20120120_redskull_bison,,Fail
qc_128_S_2220_20130207_redskull_bison,,Fail
qc_128_S_2314_20110301_redskull_bison,,Pass
qc_128_S_4553_20120220_redskull_bison,,Fail
qc_128_S_4553_20120519_redskull_bison,Fail,Fail
qc_128_S_4553_20121022_redskull_bison,Fail,Fail
qc_128_S_4553_20130320_redskull_bison,Fail,Fail
qc_128_S_4571_20120310_redskull_bison,,Fail
qc_128_S_4571_20120626_redskull_bison,,Fail
qc_128_S_4571_20121115_redskull_bison,Fail,Fail
qc_128_S_4586_20120605_redskull_bison,Fail,Fail
qc_128_S_4586_20120905_redskull_bison,Pass,Pass
qc_128_S_4586_20130123_redskull_bison,,Pass
qc_128_S_4599_20120317_redskull_bison,,Pass
qc_128_S_4599_20120629_redskull_bison,,Pass
qc_128_S_4599_20121017_redskull_bison,Pass,Fail
qc_128_S_4599_20130514_redskull_bison,,Pass
qc_128_S_4603_20120407_redskull_bison,,Pass
qc_128_S_4607_20120326_redskull_bison,,Pass
qc_128_S_4607_20120628_redskull_bison,,Pass
qc_128_S_4607_20121109_redskull_bison,,Pass
qc_128_S_4607_20130412_redskull_bison,,Pass
qc_128_S_4609_20120404_redskull_bison,Pass,Pass
qc_128_S_4609_20120717_redskull_bison,,Pass
qc_128_S_4609_20121026_redskull_bison,Pass,Pass
qc_128_S_4636_20120327_redskull_bison,Pass,Pass
qc_128_S_4636_20120629_redskull_bison,Pass,Pass
qc_128_S_4636_20121023_redskull_bison,,Pass
qc_128_S_4636_20130417_redskull_bison,,Pass
qc_128_S_4653_20120418_redskull_bison,Pass,Pass
qc_128_S_4653_20120718_redskull_bison,,Pass
qc_128_S_4653_20121106_redskull_bison,Pass,Pass
qc_128_S_4671_20120502_redskull_bison,,Pass
qc_128_S_4671_20120725_redskull_bison,,Fail
qc_128_S_4671_20121209_redskull_bison,,Fail
qc_128_S_4671_20130510_redskull_bison,Fail,Pass
qc_128_S_4742_20120531_redskull_bison,,Pass
qc_128_S_4742_20120904_redskull_bison,,Fail
qc_128_S_4742_20121212_redskull_bison,,Fail
qc_128_S_4745_20120607_redskull_bison,Fail,Pass
qc_128_S_4745_20120924_redskull_bison,Pass,Fail
qc_128_S_4772_20120613_redskull_bison,Fail,Fail
qc_128_S_4774_20120621_redskull_bison,,Pass
qc_128_S_4774_20121209_redskull_bison,Fail,Fail
qc_128_S_4792_20120618_redskull_bison,,Fail
qc_128_S_4792_20121009_redskull_bison,,Fail
qc_128_S_4832_20120709_redskull_bison,Pass,Fail
qc_128_S_4832_20121101_redskull_bison,Pass,Pass
qc_128_S_4832_20130130_redskull_bison,Fail,Fail
qc_128_S_4842_20120713_redskull_bison,Pass,Pass
qc_128_S_4842_20130201_redskull_bison,,Pass
qc_128_S_5066_20121221_redskull_bison,,Fail
qc_128_S_5066_20130402_redskull_bison,Fail,Fail
qc_128_S_5123_20121220_redskull_bison,Pass,Pass
qc_129_S_0778_20060814_redskull_bison,,Pass
qc_129_S_0778_20070216_redskull_bison,,Pass
qc_129_S_0778_20070921_redskull_bison,,Pass
qc_129_S_0778_20080912_redskull_bison,,Fail
qc_129_S_0778_20090909_redskull_bison,,Fail
qc_129_S_0778_20120913_redskull_bison,Fail,Fail
qc_129_S_1204_20070215_redskull_bison,,Fail
qc_129_S_1204_20071003_redskull_bison,,Fail
qc_129_S_1246_20070206_redskull_bison,,Fail
qc_129_S_1246_20071010_redskull_bison,,Fail
qc_129_S_1246_20080410_redskull_bison,,Fail
qc_129_S_1246_20080916_redskull_bison,,Fail
qc_129_S_1246_20090304_redskull_bison,,Fail
qc_129_S_1246_20100305_redskull_bison,,Fail
qc_129_S_1246_20110427_redskull_bison,,Fail
qc_129_S_1246_20120423_redskull_bison,,Fail
qc_129_S_1246_20130313_redskull_bison,,Fail
qc_129_S_1246_20140319_redskull_bison,,Fail
qc_129_S_4220_20120921_redskull_bison,,Fail
qc_129_S_4287_20121030_redskull_bison,Pass,Pass
qc_129_S_4369_20121211_redskull_bison,Pass,Pass
qc_129_S_4371_20121128_redskull_bison,,Fail
qc_129_S_4396_20121211_redskull_bison,,Pass
qc_129_S_4422_20130107_redskull_bison,Fail,Fail
qc_130_S_0102_20051228_redskull_bison,,Pass
qc_130_S_0102_20060727_redskull_bison,,Pass
qc_130_S_0232_20060301_redskull_bison,,Pass
qc_130_S_0232_20060905_redskull_bison,,Pass
qc_130_S_0232_20100317_redskull_bison,,Pass
qc_130_S_0232_20110329_redskull_bison,,Pass
qc_130_S_0232_20120410_redskull_bison,,Fail
qc_130_S_0285_20060322_redskull_bison,,Pass
qc_130_S_0285_20060926_redskull_bison,,Fail
qc_130_S_0285_20100416_redskull_bison,,Fail
qc_130_S_0285_20110401_redskull_bison,,Fail
qc_130_S_0285_20120412_redskull_bison,,Fail
qc_130_S_0289_20060313_redskull_bison,,Pass
qc_130_S_0289_20100510_redskull_bison,,Pass
qc_130_S_0289_20110422_redskull_bison,,Pass
qc_130_S_0289_20120411_redskull_bison,,Pass
qc_130_S_0423_20060530_redskull_bison,,Fail
qc_130_S_0423_20060706_redskull_bison,Fail,Fail
qc_130_S_0423_20070212_redskull_bison,,Fail
qc_130_S_0423_20070820_redskull_bison,Fail,Fail
qc_130_S_0423_20080313_redskull_bison,,Fail
qc_130_S_0449_20060531_redskull_bison,,Pass
qc_130_S_0449_20060816_redskull_bison,Pass,Pass
qc_130_S_0449_20070226_redskull_bison,Pass,Pass
qc_130_S_0449_20070827_redskull_bison,,Pass
qc_130_S_0449_20080128_redskull_bison,,Pass
qc_130_S_0449_20080811_redskull_bison,,Pass
qc_130_S_0460_20060518_redskull_bison,,Fail
qc_130_S_0505_20060725_redskull_bison,,Fail
qc_130_S_0505_20061018_redskull_bison,Fail,Fail
qc_130_S_0505_20070409_redskull_bison,Fail,Fail
qc_130_S_0505_20071010_redskull_bison,,Fail
qc_130_S_0505_20080410_redskull_bison,Fail,Fail
qc_130_S_0505_20081013_redskull_bison,Fail,Fail
qc_130_S_0505_20091105_redskull_bison,,Fail
qc_130_S_0505_20101129_redskull_bison,,Fail
qc_130_S_0505_20130104_redskull_bison,,Fail
qc_130_S_0783_20060817_redskull_bison,,Pass
qc_130_S_0886_20061016_redskull_bison,Pass,Fail
qc_130_S_0886_20070411_redskull_bison,,Fail
qc_130_S_0886_20071010_redskull_bison,,Pass
qc_130_S_0886_20081006_redskull_bison,,Pass
qc_130_S_0886_20091204_redskull_bison,,Pass
qc_130_S_0886_20111117_redskull_bison,,Pass
qc_130_S_0956_20061106_redskull_bison,Fail,Fail
qc_130_S_0956_20070416_redskull_bison,Fail,Fail
qc_130_S_0956_20071101_redskull_bison,,Fail
qc_130_S_0956_20081103_redskull_bison,Fail,Fail
qc_130_S_0969_20061106_redskull_bison,,Fail
qc_130_S_0969_20070507_redskull_bison,Fail,Fail
qc_130_S_0969_20071107_redskull_bison,,Fail
qc_130_S_0969_20081119_redskull_bison,Fail,Fail
qc_130_S_0969_20091102_redskull_bison,,Fail
qc_130_S_0969_20091104_redskull_bison,,Fail
qc_130_S_0969_20101130_redskull_bison,,Fail
qc_130_S_0969_20121204_redskull_bison,,Fail
qc_130_S_0969_20130926_redskull_bison,,Fail
qc_130_S_1200_20100207_redskull_bison,,Pass
qc_130_S_1337_20070322_redskull_bison,Pass,Pass
qc_130_S_1337_20070926_redskull_bison,Pass,Pass
qc_130_S_1337_20080310_redskull_bison,Pass,Pass
qc_130_S_2373_20111101_redskull_bison,,Pass
qc_130_S_2373_20120508_redskull_bison,Pass,Pass
qc_130_S_2373_20130514_redskull_bison,,Pass
qc_130_S_2373_20140512_redskull_bison,Pass,Pass
qc_130_S_2373_20150529_redskull_bison,Pass,Pass
qc_130_S_2391_20111216_redskull_bison,,Pass
qc_130_S_2391_20120713_redskull_bison,Pass,Pass
qc_130_S_2391_20130809_redskull_bison,,Pass
qc_130_S_2403_20120126_redskull_bison,,Fail
qc_130_S_2403_20120416_redskull_bison,,Fail
qc_130_S_2403_20121018_redskull_bison,,Fail
qc_130_S_2403_20131011_redskull_bison,Fail,Fail
qc_130_S_4250_20120123_redskull_bison,Pass,Pass
qc_130_S_4250_20120411_redskull_bison,Pass,Pass
qc_130_S_4250_20121024_redskull_bison,Pass,Pass
qc_130_S_4250_20131025_redskull_bison,,Pass
qc_130_S_4294_20111121_redskull_bison,Pass,Pass
qc_130_S_4294_20120229_redskull_bison,Pass,Pass
qc_130_S_4294_20120515_redskull_bison,Pass,Pass
qc_130_S_4294_20121127_redskull_bison,Pass,Pass
qc_130_S_4294_20131115_redskull_bison,Pass,Pass
qc_130_S_4343_20111109_redskull_bison,,Fail
qc_130_S_4343_20120306_redskull_bison,,Fail
qc_130_S_4343_20120611_redskull_bison,,Fail
qc_130_S_4343_20121207_redskull_bison,,Fail
qc_130_S_4343_20131114_redskull_bison,Fail,Fail
qc_130_S_4352_20111115_redskull_bison,,Fail
qc_130_S_4352_20120215_redskull_bison,Fail,Fail
qc_130_S_4352_20120508_redskull_bison,Fail,Fail
qc_130_S_4352_20121114_redskull_bison,Fail,Fail
qc_130_S_4352_20131204_redskull_bison,Fail,Fail
qc_130_S_4405_20120113_redskull_bison,,Pass
qc_130_S_4405_20120416_redskull_bison,,Pass
qc_130_S_4405_20120716_redskull_bison,,Pass
qc_130_S_4405_20130213_redskull_bison,,Pass
qc_130_S_4405_20140207_redskull_bison,Pass,Pass
qc_130_S_4415_20120113_redskull_bison,,Pass
qc_130_S_4415_20120517_redskull_bison,Pass,Pass
qc_130_S_4415_20120801_redskull_bison,Pass,Pass
qc_130_S_4415_20130218_redskull_bison,Pass,Pass
qc_130_S_4415_20140123_redskull_bison,,Pass
qc_130_S_4417_20120118_redskull_bison,,Fail
qc_130_S_4417_20120420_redskull_bison,Fail,Fail
qc_130_S_4417_20120727_redskull_bison,,Fail
qc_130_S_4417_20130206_redskull_bison,Fail,Fail
qc_130_S_4417_20140213_redskull_bison,Fail,Fail
qc_130_S_4468_20120201_redskull_bison,,Fail
qc_130_S_4468_20120510_redskull_bison,,Fail
qc_130_S_4468_20120813_redskull_bison,Fail,Fail
qc_130_S_4468_20130222_redskull_bison,Fail,Fail
qc_130_S_4468_20140305_redskull_bison,,Fail
qc_130_S_4542_20120302_redskull_bison,,Fail
qc_130_S_4542_20120601_redskull_bison,Pass,Pass
qc_130_S_4542_20120905_redskull_bison,,Fail
qc_130_S_4542_20130306_redskull_bison,Pass,Pass
qc_130_S_4542_20140404_redskull_bison,,Fail
qc_130_S_4589_20120319_redskull_bison,,Fail
qc_130_S_4589_20120813_redskull_bison,,Pass
qc_130_S_4589_20121116_redskull_bison,,Fail
qc_130_S_4605_20120326_redskull_bison,Pass,Pass
qc_130_S_4605_20120628_redskull_bison,Pass,Pass
qc_130_S_4605_20121019_redskull_bison,,Pass
qc_130_S_4605_20130327_redskull_bison,Pass,Pass
qc_130_S_4641_20120404_redskull_bison,Pass,Pass
qc_130_S_4641_20120711_redskull_bison,Pass,Pass
qc_130_S_4641_20121010_redskull_bison,,Pass
qc_130_S_4641_20130412_redskull_bison,,Pass
qc_130_S_4641_20140502_redskull_bison,Pass,Pass
qc_130_S_4660_20120418_redskull_bison,,Fail
qc_130_S_4660_20120808_redskull_bison,,Fail
qc_130_S_4660_20121017_redskull_bison,,Fail
qc_130_S_4660_20130502_redskull_bison,,Fail
qc_130_S_4660_20140506_redskull_bison,Fail,Fail
qc_130_S_4730_20120523_redskull_bison,,Fail
qc_130_S_4730_20120917_redskull_bison,,Fail
qc_130_S_4730_20121219_redskull_bison,,Fail
qc_130_S_4730_20130612_redskull_bison,Fail,Fail
qc_130_S_4817_20120703_redskull_bison,,Pass
qc_130_S_4817_20121015_redskull_bison,Pass,Pass
qc_130_S_4817_20130122_redskull_bison,,Pass
qc_130_S_4817_20130726_redskull_bison,,Pass
qc_130_S_4817_20140729_redskull_bison,Pass,Pass
qc_130_S_4883_20120810_redskull_bison,Pass,Pass
qc_130_S_4883_20121205_redskull_bison,Pass,Pass
qc_130_S_4883_20130524_redskull_bison,,Pass
qc_130_S_4883_20131001_redskull_bison,,Pass
qc_130_S_4883_20140828_redskull_bison,Fail,Pass
qc_130_S_4925_20120926_redskull_bison,Pass,Pass
qc_130_S_4925_20121219_redskull_bison,Fail,Pass
qc_130_S_4925_20130419_redskull_bison,,Pass
qc_130_S_4925_20131014_redskull_bison,Pass,Pass
qc_130_S_4925_20141010_redskull_bison,Pass,Pass
qc_130_S_4971_20121017_redskull_bison,,Fail
qc_130_S_4971_20130125_redskull_bison,,Fail
qc_130_S_4971_20130503_redskull_bison,,Fail
qc_130_S_4982_20121023_redskull_bison,Pass,Pass
qc_130_S_4982_20130125_redskull_bison,,Pass
qc_130_S_4982_20130426_redskull_bison,Pass,Pass
qc_130_S_4982_20131025_redskull_bison,,Pass
qc_130_S_4984_20121017_redskull_bison,Pass,Pass
qc_130_S_4984_20130104_redskull_bison,,Pass
qc_130_S_4984_20130328_redskull_bison,,Pass
qc_130_S_4984_20130927_redskull_bison,Pass,Pass
qc_130_S_4990_20121026_redskull_bison,Pass,Pass
qc_130_S_4990_20130426_redskull_bison,Fail,Fail
qc_130_S_4997_20121119_redskull_bison,Fail,Fail
qc_130_S_5006_20121114_redskull_bison,,Pass
qc_130_S_5006_20130215_redskull_bison,,Fail
qc_130_S_5006_20130517_redskull_bison,Pass,Pass
qc_130_S_5006_20131119_redskull_bison,Pass,Fail
qc_130_S_5059_20130206_redskull_bison,,Pass
qc_130_S_5059_20130510_redskull_bison,,Fail
qc_130_S_5059_20130809_redskull_bison,Fail,Pass
qc_130_S_5142_20130419_redskull_bison,,Pass
qc_130_S_5142_20130726_redskull_bison,Pass,Pass
qc_130_S_5142_20140509_redskull_bison,,Pass
qc_130_S_5142_20150506_redskull_bison,,Pass
qc_130_S_5175_20130524_redskull_bison,,Fail
qc_130_S_5175_20130816_redskull_bison,Pass,Fail
qc_130_S_5231_20130716_redskull_bison,Pass,Pass
qc_130_S_5258_20130718_redskull_bison,Pass,Pass
qc_131_S_0123_20060119_redskull_bison,,Fail
qc_131_S_0123_20061101_redskull_bison,,Fail
qc_131_S_0123_20070215_redskull_bison,,Fail
qc_131_S_0123_20080508_redskull_bison,,Pass
qc_131_S_0123_20090205_redskull_bison,,Fail
qc_131_S_0123_20100205_redskull_bison,,Fail
qc_131_S_0123_20110308_redskull_bison,,Fail
qc_131_S_0319_20060320_redskull_bison,,Pass
qc_131_S_0319_20061020_redskull_bison,,Pass
qc_131_S_0384_20060327_redskull_bison,,Fail
qc_131_S_0384_20060428_redskull_bison,,Fail
qc_131_S_0384_20061213_redskull_bison,,Fail
qc_131_S_0384_20061221_redskull_bison,,Fail
qc_131_S_0384_20070522_redskull_bison,,Fail
qc_131_S_0384_20070619_redskull_bison,,Fail
qc_131_S_0384_20080115_redskull_bison,,Fail
qc_131_S_0384_20080425_redskull_bison,,Fail
qc_131_S_0384_20090416_redskull_bison,,Fail
qc_131_S_0384_20090501_redskull_bison,,Fail
qc_131_S_0384_20100629_redskull_bison,,Fail
qc_131_S_0384_20110503_redskull_bison,,Fail
qc_131_S_0409_20060425_redskull_bison,,Fail
qc_131_S_0409_20070208_redskull_bison,,Fail
qc_131_S_0436_20060517_redskull_bison,,Pass
qc_131_S_0441_20060424_redskull_bison,,Pass
qc_131_S_0441_20060524_redskull_bison,Fail,Fail
qc_131_S_0441_20070119_redskull_bison,,Pass
qc_131_S_0441_20070531_redskull_bison,,Fail
qc_131_S_0441_20070614_redskull_bison,,Fail
qc_131_S_0441_20080424_redskull_bison,,Fail
qc_131_S_0441_20080425_redskull_bison,,Fail
qc_131_S_0441_20090514_redskull_bison,,Fail
qc_131_S_0441_20100511_redskull_bison,,Fail
qc_131_S_0441_20110517_redskull_bison,,Fail
qc_131_S_0457_20060503_redskull_bison,,Fail
qc_131_S_0457_20060605_redskull_bison,,Fail
qc_131_S_0457_20061129_redskull_bison,Pass,Fail
qc_131_S_0457_20061204_redskull_bison,,Fail
qc_131_S_0457_20070719_redskull_bison,,Pass
qc_131_S_0457_20080617_redskull_bison,,Fail
qc_131_S_0497_20060607_redskull_bison,,Fail
qc_131_S_0497_20070110_redskull_bison,,Fail
qc_131_S_0497_20070619_redskull_bison,,Fail
qc_131_S_0497_20080717_redskull_bison,,Fail
qc_131_S_0691_20060726_redskull_bison,,Fail
